id	E17.5KO1	E17.5KO2	E17.5KO3	E17.5WT1	E17.5WT2	E17.5WT3
1442458_at	3.607093674	4.397247514	5.224588092	3.646149579	4.564347764	6.242660835
1442459_at	4.949587145	6.238708508	4.876781431	6.088714815	3.614124778	6.924132853
1442460_at	4.779253224	3.135645097	2.8055365	3.072991376	5.172037012	2.781232287
1442461_at	5.400539258	3.602505656	5.94556083	6.580156052	6.131500008	6.196503763
1442462_at	3.481252605	4.188665273	3.223105119	3.351853715	3.34022754	2.907206929
1442463_at	4.857796111	3.718976189	2.490070582	3.340227475	3.27990318	1.890909842
1442464_at	7.017757392	7.937110435	6.722994163	7.828469065	7.383361391	7.646183219
1442465_s_at	8.491389896	8.037903051	8.279324727	8.818262162	8.276831782	8.514647155
1442466_a_at	7.349117861	7.557619848	6.996943457	6.801194403	7.59124872	5.796961702
1442467_at	5.635570522	7.394350642	6.8849476	7.237031625	7.988409916	7.248569955
1442468_at	4.359164096	3.268481689	3.317346796	4.29742943	3.859388928	3.036834711
1442469_at	4.744204272	4.961286739	4.187171628	3.116079311	4.226882397	3.937145749
1442470_at	7.070703188	7.58714147	6.53873883	6.642154393	6.049188452	6.948882419
1442471_at	7.165723536	7.931610242	7.596310798	7.93216692	7.885314162	7.417252121
1442472_at	2.731540418	4.376955547	3.613683635	2.769990498	3.633128318	4.68384498
1442473_at	8.849845072	9.132138998	9.087450103	8.637929807	7.937083169	8.678286502
1442474_at	3.428428	3.52689014	5.957730409	5.230900455	4.103099885	2.464606601
1442475_at	4.610499119	5.936550664	5.058385777	5.773754142	4.69463201	4.444434152
1442476_at	6.1976178	3.38954928	5.575257713	6.10846155	3.445355292	5.192977063
1442477_at	7.103617102	7.220563983	7.064596061	7.181491842	6.184016809	7.58293523
1442478_at	2.094529536	3.171117935	2.379508481	2.185110813	3.76159189	2.203063333
1442479_at	3.450649885	6.74327965	3.633480179	4.882444735	5.98405262	3.910882256
1442480_at	5.439059953	5.866698874	5.43486568	5.928634987	6.818311534	5.575273845
1442481_at	3.117301564	5.192324025	2.512495068	3.619991025	4.14028325	3.042800274
1442482_at	1.5922467	4.521256081	2.564960596	3.539291405	1.66761657	2.33835629
1442483_at	6.665516432	6.895321774	6.670432988	6.304401756	6.887365952	6.285479943
1442484_at	9.691905038	9.856370981	9.611963119	9.783692782	9.552388868	10.00247209
1442485_at	4.457574711	3.796900887	5.851636508	3.33108044	3.095728385	2.61949331
1442486_at	5.340091185	5.652657141	2.807180321	3.052945941	4.988562741	5.303969516
1442487_at	5.694840056	5.987449952	5.875073324	3.755452803	5.306343262	5.02699069
1442488_at	4.367798829	4.222879223	5.428507279	4.860863359	3.471388134	4.56279807
1442489_at	6.526351299	5.810372145	5.506707228	6.20170224	4.191145278	5.299848623
1442490_at	1.616696866	2.724113471	1.266721228	1.756104607	1.556520402	1.079321636
1442491_at	3.041716091	4.005523243	2.568538352	2.495934199	4.736635682	1.345248635
1442492_at	6.595083507	7.197110127	6.793296291	7.173273602	6.41354774	6.187738458
1442493_at	6.438512984	6.901208026	4.865249611	4.075064707	6.055943679	2.371865137
1442494_at	7.836022042	7.590635827	7.471524384	8.08155008	7.330717898	8.109009124
1442495_at	6.755222565	7.406322461	6.687668713	6.732701219	6.812230641	7.197983134
1442496_at	5.784009955	5.536705886	6.263279154	5.663155868	5.543042661	4.773428747
1442497_at	5.498645828	6.498835551	6.371271797	6.089954514	4.329495338	5.78481601
1442498_at	4.443843201	3.827105235	2.735462641	2.073317114	2.50584187	2.515752649
1442499_at	7.420402708	7.486314981	7.486470325	8.158827908	7.43905998	7.742857657
1442500_at	5.185215434	5.33722031	2.199425607	4.722029805	5.128174426	4.162261178
1442501_at	3.253879834	4.89897397	2.674528839	5.814518933	3.204603172	1.691917713
1442502_at	7.40833671	8.134246226	6.974533079	8.420009666	8.463112527	8.220204019
1442503_at	6.089689941	6.182942375	5.559219562	5.412940114	6.887398476	5.748973919
1442504_at	6.680825057	7.245708734	7.177683069	7.303005124	7.073768119	7.25003471
1442505_at	6.968363866	7.484449936	7.018058132	7.678525852	8.201084388	8.856901602
1442506_at	2.992938557	5.793195368	5.921159738	3.268476301	3.353186981	4.954262758
1442507_at	5.036116633	4.692748268	3.228723511	4.872233342	4.729604811	3.577218271
1442508_at	5.837769318	4.077935638	6.040974979	3.709206433	5.941471488	2.647035589
1442509_at	7.1678679	8.296893382	8.189193483	7.81711684	8.494165008	8.060377589
1442510_at	4.431730379	4.663526397	5.190578328	3.529098268	4.214867726	4.169822635
1442511_at	8.008404499	8.339269808	7.985725179	8.68818757	8.637245427	8.410906849
1442512_at	4.58106114	4.701360809	2.971206585	4.356053395	3.607049993	3.794975526
1442513_at	7.34308824	7.245075318	7.103873653	6.707376755	6.958850152	7.638697585
1442514_a_at	7.223248061	7.723389576	7.94367697	8.1235431	7.904099015	7.999956731
1442515_at	6.41940167	4.183239256	6.698099086	6.955313345	5.165182351	6.059944683
1442516_at	3.667010924	4.138354867	2.844761363	3.995461369	4.400086801	5.844252654
1442517_a_at	3.4608576	4.077457058	2.023327422	3.299566388	3.638358714	3.028984279
1442518_at	1.552294864	6.065154779	4.844078147	5.597191423	5.301936064	5.176870948
1442519_at	7.504575092	8.230333714	7.784019742	7.720086368	7.528490279	7.40667137
1442520_at	4.579403365	3.804650016	4.897891205	5.698287568	5.155358581	3.887094867
1442521_at	2.864963464	3.023909795	3.764153753	4.306653188	3.942796559	3.002237719
1442522_at	5.011406945	3.522118628	3.378332913	5.461632119	3.05791846	2.78187042
1442523_at	3.525904668	5.171787964	4.53626719	4.8304935	4.845838704	3.962250747
1442524_at	5.681539659	6.613069795	7.043998374	6.90401516	6.953568029	7.204780387
1442525_at	7.109083799	6.70315342	6.756620252	7.316835517	7.148407249	7.552468281
1442526_at	5.826844349	4.954886532	3.145450115	3.817151234	2.587816996	3.335146483
1442527_at	4.661624165	7.074553	5.308067895	4.175843391	4.599708104	3.856103682
1442528_at	6.820200124	7.646014109	6.760966943	7.689278016	6.701384412	6.970251326
1442529_at	4.29874942	5.086251477	5.563284738	6.10172259	3.55520964	5.245379941
1442530_at	2.591399376	4.917707937	4.780541334	4.60834926	6.165305737	2.480547838
1442531_at	6.730033174	8.358491258	7.210521352	7.585148999	8.131601488	8.601403395
1442532_at	6.808638915	8.087908223	6.504391321	7.061291955	6.036930935	4.486425953
1442533_at	5.089974211	2.819354534	5.082748692	4.0543656	6.173927854	2.899171749
1442534_at	5.193755582	4.18291986	4.946140995	5.325595308	4.910550145	5.98368415
1442535_at	8.132680573	8.762523833	8.285438798	8.5822762	8.506856427	8.982444344
1442536_at	5.366884726	3.876686342	2.869040099	5.380552982	3.657193742	5.686169563
1442537_at	4.698274874	4.666696806	3.625586758	4.220276791	4.537966478	5.337920697
1442538_at	8.123518609	8.636923055	7.877916196	8.449549763	7.496167206	7.981565882
1442539_at	5.570420788	7.286840256	5.556934375	5.145921488	7.301526585	6.707079955
1442540_at	5.878773829	7.113882584	5.622716263	6.302549396	5.482595923	5.494213228
1442541_at	7.281190562	7.786946379	7.401636759	7.870353852	7.927544619	7.950783568
1442542_at	7.682807737	7.733751048	7.847016712	8.375899497	8.451666385	8.740855204
1442543_at	6.054577134	5.75209272	4.033483068	7.30751708	7.035432577	6.762283527
1442544_at	3.823248025	4.900547716	4.333397777	5.183151039	4.822234057	4.531689106
1442545_at	4.076991682	4.185360864	2.680865888	3.752132757	3.26453915	2.282085649
1442546_at	2.877996168	5.921997379	1.816938133	3.561589665	5.073832307	1.217487403
1442547_at	6.281135834	6.821711817	5.66671723	6.51521508	5.863805106	5.855410665
1442548_at	4.803638641	5.508321234	5.270843036	6.772815696	4.414061956	6.347895262
1442549_at	8.339717869	7.814943715	7.356626326	8.068659957	6.920340818	7.175416401
1442550_at	4.392455137	4.659168735	3.620131498	2.029983639	1.486500653	4.171562537
1442551_at	2.23662246	5.045901522	5.027354329	6.372943887	2.610354175	6.32023638
1442552_at	3.737168003	4.731354533	4.672815029	3.245847316	5.832832324	6.637838275
1442553_at	6.572722094	6.56974676	5.158877025	7.220047944	5.610965836	6.552926295
1442554_s_at	6.485021051	8.535957167	8.200292088	7.253569555	6.729986864	6.981978773
1442555_at	5.055377413	5.329025274	3.955304775	3.539680014	5.269921078	5.154843764
1442556_at	5.781619182	6.614991781	6.70725638	6.692813704	7.22859432	7.383921003
1442557_at	5.7672787	5.167798999	4.53084922	4.349904393	6.030585987	4.058504199
1442558_at	3.524207499	4.684834994	5.793778215	4.17387627	6.237484655	4.380221571
1442559_at	1.879273627	3.690602131	4.655223128	1.911558703	5.587544552	2.913056927
1442560_at	6.135675446	7.661918112	6.243936981	7.143643923	7.403554482	7.605901733
1442561_at	4.729530086	3.18624951	2.303572602	5.432430881	3.632722996	5.559758144
1442562_at	6.72222931	7.005331556	6.626900663	6.831220018	6.92601501	7.168908463
1442563_at	6.24316534	4.616552669	4.885562145	6.452760223	4.409421043	3.237275721
1442564_at	2.478833342	2.400532425	2.57730066	5.873879985	4.79729226	5.120409791
1442565_at	5.663683483	2.545011421	5.173262969	5.502976514	6.160777741	5.800702455
1442566_at	4.699695398	2.802918862	3.041343472	6.255024213	2.685916097	2.874743201
1442567_at	5.990822264	5.874290536	5.815740749	5.424794177	5.809249995	4.768329152
1442568_at	7.674836569	9.132763588	8.249250327	7.73271548	7.375324237	9.130724981
1442569_at	6.767027364	4.916834296	5.728652801	5.820304144	6.565383595	5.551197991
1442570_at	2.455477614	2.508322724	2.679979058	3.772988112	3.131246508	3.303152028
1442571_at	4.085347215	5.436656665	5.276936195	5.766827735	5.387746722	5.429751985
1442572_at	2.749773708	5.408616884	1.921145327	3.250658048	2.325899329	2.799665607
1442573_at	5.783831361	6.794264147	5.621512412	6.205471094	5.201868013	6.66821648
1442574_at	3.037770935	6.351096072	3.34518074	4.690860334	3.600014366	5.243081056
1442575_at	5.679890753	5.440738844	5.584595183	5.997390517	2.634572719	5.23391566
1442576_at	6.269458587	5.932093642	6.395637291	7.093490097	6.16948693	7.475486527
1442577_at	6.509507937	5.478593723	4.456281768	2.949877373	5.285972616	6.181420056
1442578_at	6.490036615	5.248067175	5.994952455	6.81257812	6.781261498	6.492964064
1442579_at	3.369819127	6.320898848	4.661357809	6.052016791	4.820115638	3.267889261
1442580_at	4.982611617	6.022369201	3.272217483	5.90891529	5.781656151	6.167518789
1442581_at	7.429255505	7.95158012	6.912139452	6.708496585	6.756695821	7.047686844
1442582_at	5.140825487	3.473608871	5.161981805	3.688627681	2.751941016	2.571560607
1442583_a_at	5.052099345	5.08209307	5.447488544	3.998522227	5.222145556	3.820479886
1442584_at	2.75649294	3.218400591	2.703264683	2.374224067	2.969745734	5.15663436
1442585_at	5.973227061	4.969554307	5.548169366	5.707268178	6.314311366	6.258105277
1442586_at	7.532851367	7.841056933	6.697955278	7.428297741	7.510527038	7.372217811
1442587_at	5.469344051	5.098901965	2.922236034	5.433735789	5.227650455	4.757682837
1442588_at	6.064171001	5.966259294	5.818707482	2.246995185	5.900502272	5.912544462
1442589_at	2.960142039	6.186864028	4.959818366	3.4663007	3.248098076	3.39498593
1442590_at	9.387174661	9.124349072	8.960947663	7.643821238	8.272548768	7.56348021
1442591_at	3.215843722	3.474751241	3.330150553	3.521160654	5.817898516	6.197224533
1442592_at	6.612070125	7.180695234	6.521313395	6.399431881	6.737105123	7.197597309
1442593_at	7.111957321	7.4735787	6.916092882	7.472514645	6.923649062	7.528005667
1442594_at	7.583088715	6.79009278	6.748969064	7.39536353	6.798620928	7.840959261
1442595_at	1.813581471	4.932434315	4.93019063	5.99257814	4.09739837	5.945491147
1442596_at	6.591460964	6.86690277	5.918487862	6.987748903	6.231014821	6.286419842
1442597_at	3.574818777	2.555718524	1.750898138	4.929652917	6.056551744	3.533988138
1442598_at	4.415417797	5.356435624	2.290781458	3.621936222	3.607829787	4.225329354
1442599_at	6.587941714	6.788364009	5.746340306	5.583794712	6.50178166	6.323008217
1442600_at	6.531897217	6.550377842	5.189899591	2.638511122	4.624792786	5.460462068
1442601_at	6.416583124	6.906590093	6.16940681	6.638221221	5.192358369	6.03157925
1442602_at	3.380499988	3.233307298	2.900469747	2.764042179	2.107202476	1.859375582
1442603_at	8.256264753	8.936058677	8.214842785	8.199862684	8.460807424	9.419832951
1442604_at	5.656246544	5.735202113	5.43197608	6.083830315	5.035267254	4.239835172
1442605_at	6.278059489	7.092323008	6.079680248	7.400958613	7.282042988	7.659747131
1442606_at	7.373598973	7.857376898	7.163412241	7.601928326	7.423732952	8.057496969
1442607_a_at	4.559666158	3.809437135	4.28321517	3.498118535	4.262739815	3.834408256
1442608_at	4.561137673	4.266286957	4.849033645	5.471396958	3.930931967	5.746518995
1442609_at	6.292360849	6.537714774	6.914279845	6.917409463	7.607022838	7.284967625
1442610_at	6.435997752	5.080954514	5.326204161	6.782281161	3.819856612	4.736096976
1442611_at	5.327932326	4.639082783	2.711052807	4.874621821	4.160237358	3.01751232
1442612_at	5.42638099	5.391928049	5.430328809	6.090448504	5.894792566	5.69366814
1442613_at	3.417419425	3.371704863	4.854073278	2.819458398	4.161543658	6.325340052
1442614_at	3.626000643	5.413557134	2.19864535	6.677976469	3.351211222	3.371616203
1442615_at	5.707474902	4.842416898	4.015805217	2.504923721	2.544320769	2.599086442
1442616_at	7.464913416	7.99145973	7.657319742	8.037493518	7.961154509	8.204045513
1442617_at	7.829749814	8.162473917	7.600403942	8.326724277	8.880853941	8.450834181
1442618_at	6.549027017	6.247423715	5.887667409	7.086932924	7.078573125	5.857096443
1442619_at	5.586465348	5.157093399	4.192555317	6.611996617	4.602046741	3.64135129
1442620_at	7.983307829	8.272856035	8.109324036	8.285492041	8.178103574	8.656611607
1442621_at	5.805544253	6.913746439	5.914841121	6.680803205	6.222117	4.649354187
1442622_at	5.565110085	6.753675814	5.539450642	3.837861017	6.686735559	7.24970996
1442623_at	7.687413506	7.843008735	7.387192928	7.411087836	5.603896226	7.607223208
1442624_at	7.755573107	7.594759243	6.997823814	7.546647676	6.65927831	7.438002361
1442625_at	8.060632364	8.203824454	7.964207028	8.546145444	8.162889386	8.84374081
1442626_at	7.412312279	8.472308983	7.641881335	7.957057441	7.990752181	8.248007977
1442627_at	1.93596435	2.95384312	1.976369186	2.19482683	2.877722674	3.671628856
1442628_at	5.742276265	5.520431383	5.773796047	6.118592428	6.633059424	4.589368362
1442629_at	7.073791601	7.246819648	6.722553879	4.967641127	6.729035584	6.498173639
1442630_at	6.266464338	7.045332422	5.478023923	7.307619788	6.304778903	6.835532367
1442631_at	1.519254817	2.154286142	4.879476624	1.91325761	0.902397849	4.797945359
1442632_at	8.157603842	8.664623815	7.896331221	8.606398994	5.242081802	8.662149256
1442633_at	5.254647367	6.403489807	5.268397875	5.24523533	4.440988268	5.448339344
1442634_at	2.884544514	5.529662252	4.701574056	5.995712567	5.98562173	6.320942646
1442635_at	6.313191519	3.854367642	5.863162307	2.807496386	3.397761318	6.47787555
1442636_at	5.075619135	4.759249393	5.549201925	5.527613051	3.994240163	5.352473364
1442637_at	6.95120446	6.541120702	6.348564755	7.161129886	6.763190062	6.861543362
1442638_at	3.630956346	4.631948897	2.029290712	4.163418033	1.460236668	2.187079033
1442639_at	4.501359959	4.756065302	5.824997635	3.513916454	3.764223426	3.616605368
1442640_at	6.093462454	6.799154222	4.55861604	5.902146544	6.471041377	5.511356911
1442641_at	8.186248315	8.574994881	8.605295187	8.481503207	8.949189707	9.171477093
1442642_at	3.147580944	3.085438101	2.13803989	2.747010664	2.641962672	3.476278228
1442643_at	7.846197565	8.285720661	7.540390188	7.702273445	6.706631413	7.574893846
1442644_at	6.596556311	7.390680095	6.434984347	7.279037	6.470686167	4.829419262
1442645_at	6.715950849	7.334773105	7.449608118	7.092542611	6.938619754	6.528462231
1442646_at	3.788612957	4.005125307	2.654925707	2.720210622	4.028331543	3.774168345
1442647_at	6.136077152	6.247425942	4.965902156	6.35545344	5.995366086	6.199280171
1442648_at	7.626872171	7.172627306	7.322999427	7.541512947	7.400951756	7.647255299
1442649_at	3.146735237	4.510279905	2.483336778	2.983264092	6.7880515	5.016380922
1442650_at	4.350513384	4.824781933	5.89831409	3.537853381	1.890760855	6.049188578
1442651_at	7.991735656	7.38086407	6.904282675	6.700085668	7.652155395	7.269722837
1442652_at	4.673416976	4.61458835	5.402627166	6.161537919	6.418701028	5.881845244
1442653_at	2.820276156	4.634419369	4.910452811	4.76820521	5.263131347	5.995192939
1442654_at	6.85066789	7.466279388	7.536062566	7.546618811	6.886292489	7.512992176
1442655_at	5.121768137	4.95474322	5.485484165	5.903485862	3.597100358	2.405699823
1442656_at	7.106112149	8.369222167	7.257545817	8.557538004	8.405000828	8.76287729
1442657_at	5.58702482	4.674020505	2.780674324	1.775411853	1.238081208	4.338559544
1442658_at	7.590158302	8.25648182	7.857098579	7.624268878	7.749999381	7.542287287
1442659_at	7.626556726	7.596840163	7.088057515	7.142914193	7.2430149	7.241005501
1442660_at	8.059396897	8.038431496	7.445633023	8.321687161	7.818302191	8.0995691
1442661_at	3.712194415	6.506772775	4.729184238	3.270824394	6.274934707	5.936543262
1442662_at	5.346172867	6.897849359	6.184243244	5.80350738	3.813126969	6.524303053
1442663_at	7.640456425	7.793113707	7.483218638	7.305184766	7.747688213	7.473922314
1442664_at	6.380073369	6.716300093	5.829017293	5.896492425	4.791156654	5.116477136
1442665_at	5.188991637	4.716261651	4.673823893	3.716400195	3.674771674	3.270307074
1442666_at	2.494991468	2.923755522	1.59152597	2.713763291	1.875802674	1.300676587
1442667_at	6.120377992	5.922699212	4.528466007	7.441072458	3.369329505	6.412259017
1442668_at	6.28072224	6.735264567	5.863111044	3.64505208	6.134954031	5.236107323
1442669_at	3.394011756	6.053931508	4.113396684	5.638516403	6.194385426	5.077324174
1442670_at	6.416298502	7.122734295	4.345539496	6.571354836	6.475152699	7.331211899
1442671_at	7.998457341	9.236891902	8.522121011	9.242384785	8.826132859	9.160171489
1442672_at	7.56875572	5.638816557	6.012106214	7.104083925	5.718099155	6.742927278
1442673_at	5.137684004	6.337348474	5.038759503	6.019982329	3.670886415	3.089554641
1442674_at	5.732820884	5.738764228	7.008019638	6.287889602	6.734749459	6.401743598
1442675_at	7.346581812	7.88695293	6.350325293	6.167809684	7.112955779	6.635790672
1442676_at	7.757442908	7.826427323	7.444494897	7.929475944	7.100998212	6.983068413
1442677_at	5.62675932	5.964028587	1.606316845	6.313217832	2.777547169	3.977650038
1442678_at	6.142683996	3.795936813	3.530903549	5.509547602	6.071318046	3.278686859
1442679_at	7.840109605	8.429421405	8.426095933	8.238697104	8.057300897	8.376878291
1442680_at	5.824482385	7.714258174	6.357914464	7.283616541	4.371092151	6.004011901
1442681_at	7.252484462	8.160065406	6.221252404	7.946670173	8.075487179	8.033495882
1442682_at	8.355704154	8.498347909	8.708968814	8.530165721	8.921613691	9.064627689
1442683_at	8.589246634	8.08589451	7.781183756	8.682105648	8.600411968	8.493496319
1442684_x_at	7.978325866	8.62395089	8.051093049	8.56653342	8.34557164	8.415525482
1442685_at	6.796344851	5.39295713	5.649297146	6.981690964	6.161309156	3.505935143
1442686_at	6.107578117	6.291587918	6.204436111	6.538602812	6.417276053	5.736398042
1442687_at	6.752694213	6.679668909	5.486783582	5.006385305	5.648886023	6.168149555
1442688_at	2.791547609	2.979939079	2.030555895	4.183067539	2.971764917	5.002321625
1442689_at	5.464649725	3.590890397	3.479527529	3.906820472	5.603458196	2.552037108
1442690_at	3.304917242	5.86293343	3.772591375	5.706890388	6.424951649	4.209244102
1442691_at	6.676510981	6.767932151	6.72543344	6.402472415	6.91983612	6.137560572
1442692_at	6.833757533	7.925358144	7.431587586	7.034710608	7.567532238	7.197533196
1442693_at	6.080352943	3.250332897	4.912648219	5.418180426	6.264825629	5.811716001
1442694_at	5.002676865	4.554708246	3.190808407	4.797281942	2.675051769	3.45460085
1442695_at	2.520792349	5.593547846	3.491336191	6.081209221	5.035189438	5.366763409
1442696_at	6.03907142	3.595213883	1.964109321	6.04033045	2.971146648	2.606630811
1442697_at	6.916971547	6.612974276	6.11773883	6.294242522	3.393085959	5.754003436
1442698_at	3.214974179	4.371667768	4.041439161	2.634628953	6.194404428	3.69209578
1442699_at	6.020420024	5.740606511	5.98282791	6.519119724	3.273791509	5.938928571
1442700_at	6.895249516	7.869119083	6.788700639	7.273634338	6.473935004	7.455140654
1442701_at	1.515406024	3.437548203	2.22456966	2.058169828	1.983704467	2.817043047
1442702_at	3.808312367	4.103515968	3.967294517	3.631498819	5.964173643	3.576354168
1442703_at	5.539709635	5.45733415	6.762324264	5.743653935	6.382841988	6.085602546
1442704_at	7.034009945	7.915024328	7.268804112	7.173778082	8.019235214	8.171156613
1442705_at	5.87210336	4.245961336	5.790342337	5.972169604	5.338920637	4.502224098
1442706_at	5.49130363	4.884768301	5.909145763	2.94035777	4.155065377	5.802017313
1442707_at	6.929539797	6.371150788	6.599370735	6.791830859	6.946472342	6.571924483
1442708_at	2.463328286	5.664568995	5.010772587	6.352113773	5.111724605	3.730314963
1442709_at	3.502120282	6.104269355	1.565527334	4.151736191	4.79682537	3.157779574
1442710_at	8.984391938	10.04332182	9.249630744	9.83409698	9.860837707	10.46882834
1442711_at	7.412526833	7.029590234	7.228546599	6.530851897	7.246557105	6.964851632
1442712_at	3.164882513	4.896184623	3.811095661	5.745259844	2.499768063	2.063110474
1442713_at	4.27544769	6.003914187	2.773234163	4.877996336	6.514172825	5.404261419
1442714_at	7.075915073	7.659919537	7.164281373	6.850727698	7.291836582	7.508614081
1442715_at	4.987225798	4.383154599	4.490683673	6.334327488	6.636632508	6.903336332
1442716_at	4.453454504	6.339396361	4.761477938	5.497100947	5.84466063	5.333017797
1442717_at	7.093305606	7.660607771	7.241788654	7.501224504	7.331463734	7.969110187
1442718_at	3.338121799	5.790719873	6.058357726	5.655930957	6.028330161	2.971486289
1442719_at	4.937603222	6.041900008	5.711421048	5.849042696	6.281100655	5.815280029
1442720_at	4.612577149	5.687288252	3.196662715	5.622449505	4.144073348	4.264040449
1442721_at	5.377704264	4.526702807	4.593681046	5.956035413	6.165265603	4.060952291
1442722_at	4.324271485	4.854895697	2.965561886	2.856399768	3.198114629	3.07149693
1442723_at	4.356301647	3.347119713	5.245270292	3.560298766	5.482364562	5.350246525
1442724_at	8.428612184	8.113321229	8.393992479	8.773675954	8.859471275	9.110475709
1442725_at	6.44712346	5.822792979	2.832269398	6.415523231	4.445132457	4.793261008
1442726_s_at	6.141197056	4.092988326	2.175184723	7.012312742	3.736085515	6.735771233
1442727_at	2.198274426	4.667724154	4.862197445	5.604620025	5.860390716	5.001428969
1442728_at	4.130551665	6.185822983	5.491023445	4.608146829	2.75109458	2.969167387
1442729_at	6.027348787	6.312805543	5.920931027	6.704814352	6.182114662	6.422755296
1442730_at	6.233742768	6.297015647	3.230848624	4.432776935	6.843605699	5.232312893
1442731_at	6.369798664	7.293761571	7.308315394	7.296505744	7.705050873	7.607205678
1442732_at	7.785300333	8.174315347	7.879629912	8.030552258	7.555733137	7.922989652
1442733_at	6.660809516	6.504512648	6.591719637	6.779530094	6.740099153	6.932443659
1442734_at	2.46420688	4.249016718	3.842162899	5.325146143	5.01788429	5.671558815
1442735_at	5.001039001	5.907370086	1.692391873	5.366048469	3.411372	5.764698462
1442736_at	5.619512513	6.506979335	5.702553773	3.908469938	2.046890151	3.969901027
1442737_at	6.822605026	7.104594942	6.004521964	7.381512979	5.532301449	4.859193435
1442738_at	5.697191226	5.597004174	1.825895078	4.017021011	5.91680662	6.185636884
1442739_at	7.411728134	6.425852581	7.262566369	6.898380575	5.802739864	7.294905859
1442740_at	6.807865872	6.077310325	6.236406106	6.51404756	6.91247718	7.05334894
1442741_at	4.565824464	4.79511218	5.732596326	5.889654491	6.579907928	5.730675272
1442742_at	5.057224271	6.323897459	6.242863997	5.305662919	5.475447079	4.974289076
1442743_at	7.141698318	6.09001082	5.810627273	6.490249915	7.745815581	6.99057629
1442744_at	9.936674321	10.35284029	9.721270629	10.13462606	9.721814077	9.880356364
1442745_x_at	9.944133516	10.4099419	9.931287859	10.34867503	9.673992325	10.07528514
1442746_at	5.489174732	3.404583296	3.617801811	5.17381187	3.354028098	5.578550171
1442747_at	6.231640946	2.942692868	3.962398503	2.828946357	3.174594565	4.060061477
1442748_at	4.691154739	6.560249398	5.419754086	3.662539926	3.586043435	5.561866078
1442749_at	7.208397433	8.056192636	7.284070521	7.001411944	7.841221916	7.358883159
1442750_at	6.831341114	7.07951418	5.62478845	6.037625504	2.793820034	5.366721276
1442751_at	7.345321015	8.579994706	7.267743152	7.127220296	6.908225271	6.677620367
1442752_at	5.399528724	6.162107639	6.236673845	5.818156679	6.256466784	6.015492097
1442753_at	6.926789092	6.973745234	6.652011082	6.205298934	6.933849134	6.455658293
1442754_at	2.758520412	3.075765837	2.212859216	2.08073542	3.389216747	3.294670047
1442755_at	4.910389066	6.556091205	3.09350598	3.953414081	5.683397733	4.838315377
1442756_at	5.812821505	6.82448975	5.102770104	6.331478226	6.399865683	5.257139392
1442757_at	8.477542409	8.732739768	8.837574941	9.268674294	8.884726399	8.68480473
1442758_at	4.567711155	3.246018176	3.6372665	4.115386296	5.202359249	3.181918648
1442759_at	5.505406235	4.485585141	4.692352622	4.012388199	3.810857518	3.661224906
1442760_x_at	9.256629382	9.518658807	8.964606877	9.714448968	7.735945698	8.958999538
1442761_at	8.411725909	8.595750565	8.2878419	8.477165027	8.484446038	8.874597683
1442762_at	6.8342338	7.052093971	5.40698588	6.224809946	5.852191636	5.009546027
1442763_s_at	5.965074957	6.963259226	6.630629851	5.832256207	5.254813581	6.663862531
1442764_at	6.858034218	6.755289456	6.62064048	7.772793655	6.896049385	7.176058734
1442765_at	3.571117741	3.781776493	5.444632715	3.610921738	3.115193827	3.081138154
1442766_at	7.151127951	6.492109839	6.347706002	6.848183452	6.096069178	5.116763238
1442767_s_at	5.953418352	3.236889823	5.297429605	5.530621238	4.657723892	4.577365942
1442768_at	7.245688574	6.003148225	6.467549721	6.557043786	6.761931899	5.62002127
1442769_at	11.04262755	11.25226637	10.88291977	11.61542547	11.13369761	11.75761672
1442770_at	4.833193097	3.260029428	2.186734088	3.667777971	4.367593341	1.400245253
1442771_at	6.714085228	8.113676424	6.715267335	7.569736509	7.584159174	8.132698755
1442772_at	6.012897145	4.715544278	5.541754584	6.228308875	4.932065184	4.763292409
1442773_at	6.147513617	4.941393165	5.396910149	5.939509381	5.847068843	4.624320892
1442774_x_at	5.827765822	5.155357833	6.028104743	5.030095521	6.055447769	6.654630506
1442775_at	6.832546528	7.787244269	6.807688922	6.827144007	7.207208541	7.670886808
1442776_at	5.946766998	4.696996558	5.107750653	3.985822462	3.921600505	3.33350954
1442777_at	4.804845257	4.629296262	2.026229046	3.428706758	5.143151139	4.298689301
1442778_at	6.017223215	6.243888459	6.463503234	2.679423974	5.780774153	6.054072539
1442779_at	3.795079247	5.761135853	3.050662144	6.618041728	4.823648243	5.896576146
1442780_at	6.784747581	6.553368024	6.261194727	6.462431297	5.821833322	6.631391903
1442781_at	7.429917361	6.383918625	6.888452308	6.55529871	5.889382928	6.475194151
1442782_at	6.699249344	7.368633278	6.925356837	6.152890233	7.104240346	7.579904002
1442783_x_at	5.144062307	4.109428688	3.402005593	5.311787442	5.733792807	5.839940512
1442784_at	3.684290778	3.301552059	3.695258075	2.718060879	5.14692676	4.349977196
1442785_at	3.965892588	3.832964416	5.076462177	6.727902964	7.301625033	5.925017997
1442786_s_at	5.202608561	4.698298178	5.308700323	3.956111178	3.694458676	4.610231606
1442787_at	4.063507695	5.301716294	5.286333219	6.049474464	6.430225208	5.824864436
1442788_at	3.930485481	5.740520431	3.809704683	5.96096427	5.990182195	5.681253125
